State_Name,District_Name,Composite_Quartile,Composite_Score,tag_food,tag_food_nc,Irrigation_Category,Gross_Irrigated_Area_Pct
CHHATTISGARH,Dhamtari,Q2,50.86673176361879,Low,Low,Moderately Irrigated,28.09764076404868
CHHATTISGARH,Durg,Q1,32.55708902629066,Medium,Medium,Moderately Irrigated,43.97131022116474
CHHATTISGARH,Gariaband,Q1,19.67972512610617,Low,Low,Sparsely Irrigated,9.255602960918473
CHHATTISGARH,Jashpur,Q1,9.254995659469767,Low,Low,Rainfed,1.64075070345541
CHHATTISGARH,Kabeerdham,Q1,10.99796700892079,Low,Low,Sparsely Irrigated,20.43264636107082
CHHATTISGARH,Kondagaon,Q1,19.6869054852989,Low,Low,Rainfed,1.679530392207278
CHHATTISGARH,Korba,Q1,11.61961830895078,Low,Low,Rainfed,0.7147215566851026
CHHATTISGARH,Mahasamund,Q1,14.78036333187671,Low,Low,Sparsely Irrigated,14.70700240378319
CHHATTISGARH,Mungeli,Q2,42.77597786935945,Low,Low,Moderately Irrigated,25.49702584388952
CHHATTISGARH,Narayanpur,Q1,8.057826133366047,Low,Low,Rainfed,0.04015785793941075
CHHATTISGARH,Raigarh,Q1,26.00288093464727,Low,Low,Rainfed,2.171919278660369
CHHATTISGARH,Rajnandgaon,Q1,18.84597519281773,Low,Low,Sparsely Irrigated,13.67535344225252
CHHATTISGARH,Sukma,Q1,15.20946141313298,Low,Low,Rainfed,0.06995115479708135
CHHATTISGARH,Surajpur,Q1,20.56110940719471,Low,Low,Rainfed,3.094114397569382
CHHATTISGARH,Surguja,Q1,17.23391359777134,Low,Low,Rainfed,3.173762395953642
GOA,South Goa,Q2,54.65687967685398,Low,Low,Sparsely Irrigated,7.2876361892145
GUJARAT,Botad,Q2,55.9811888023406,Low,Low,Highly Irrigated,68.77917320563353
GUJARAT,Dohad,Q1,36.89098725626874,Low,Low,Moderately Irrigated,25.79500642595868
GUJARAT,Mahisagar,Q2,50.9850722473022,Low,Low,Moderately Irrigated,35.90980489088401
GUJARAT,Panch Mahals,Q2,55.0436900805632,Low,Low,Sparsely Irrigated,13.96790563708682
GUJARAT,Valsad,Q2,52.84040266543207,Low,Low,Moderately Irrigated,45.34204854752051
HIMACHAL PRADESH,Bilaspur,Q1,35.92215573396911,Low,Low,Rainfed,1.387596621815059
HIMACHAL PRADESH,Chamba,Q2,52.1816547703917,Low,Low,Rainfed,0.7143073774694224
HIMACHAL PRADESH,Hamirpur,Q1,34.60433519674532,Low,Low,Rainfed,1.544128320510959
HIMACHAL PRADESH,Kangra,Q2,39.33565064761877,Low,Low,Rainfed,5.718900223479741
HIMACHAL PRADESH,Kinnaur,Q2,40.13821307746961,Low,Low,Rainfed,0.877599114390671
HIMACHAL PRADESH,Kullu,Q2,42.83724846497634,Low,Low,Rainfed,2.856051928216877
HIMACHAL PRADESH,Lahul & Spiti,Q2,55.25155639717177,Low,Low,Rainfed,0.3876228469208018
HIMACHAL PRADESH,Mandi,Q1,22.22437604017007,Low,Low,Rainfed,3.710715828169099
HIMACHAL PRADESH,Shimla,Q2,47.49809293278279,Low,Low,Rainfed,0.4397261134493373
HIMACHAL PRADESH,Sirmaur,Q1,33.43057240585077,Low,Low,Rainfed,6.198470293527446
HIMACHAL PRADESH,Solan,Q1,36.77848359207127,Low,Low,Rainfed,5.175837656158031
HIMACHAL PRADESH,Una,Q2,39.8375332466635,Low,Low,Sparsely Irrigated,11.23633218439771
JHARKHAND,Bokaro,Q1,31.42927857864615,Low,Low,Rainfed,0.9270152806998118
JHARKHAND,Chatra,Q2,55.23916223604411,Low,Low,Rainfed,1.699515770187148
JHARKHAND,Deoghar,Q2,40.24953915767664,Low,Low,Rainfed,3.865077248199594
JHARKHAND,Dhanbad,Q1,34.86134556974438,Low,Low,Rainfed,0.5936491298534
JHARKHAND,Dumka,Q2,45.8630481777659,Low,Low,Rainfed,0.6264518982949383
JHARKHAND,Garhwa,Q1,19.89007940540043,Low,Low,Sparsely Irrigated,7.94611334200818
JHARKHAND,Giridih,Q1,29.61223764226683,Low,Low,Sparsely Irrigated,7.769535344360939
JHARKHAND,Godda,Q1,36.77717436557305,Low,Low,Rainfed,3.459252421908023
JHARKHAND,Gumla,Q1,37.21037128447635,Low,Low,Rainfed,1.653696862168222
JHARKHAND,Hazaribagh,Q2,42.19049621946005,Low,Low,Rainfed,2.080382087337561
JHARKHAND,Jamtara,Q1,27.15787339696245,Low,Low,Rainfed,1.274466942994859
JHARKHAND,Khunti,Q1,26.06026958800332,Low,Low,Rainfed,2.151390149643605
JHARKHAND,Kodarma,Q2,52.16432066180016,Low,Low,Rainfed,1.520391849629616
JHARKHAND,Latehar,Q2,38.54053680826527,Low,Low,Rainfed,3.04961524520784
JHARKHAND,Lohardaga,Q2,43.68555488891872,Low,Low,Rainfed,6.048040619710975
JHARKHAND,Pakur,Q1,30.25031249373643,Low,Low,Rainfed,1.701401773401197
JHARKHAND,Palamu,Q1,33.32755893279405,Low,Low,Rainfed,4.303151401950351
JHARKHAND,Ramgarh,Q2,49.8156341684785,Low,Low,Rainfed,2.060758444823818
JHARKHAND,Ranchi,Q2,50.34146055824407,Low,Low,Rainfed,2.592367677043912
JHARKHAND,Sahibganj,Q1,18.00317680317907,Low,Low,Rainfed,1.614850588590401
JHARKHAND,Simdega,Q2,53.55920843667327,Low,Low,Rainfed,0.7687786776585062
KARNATAKA,Bagalkote,Q1,27.98262483553858,Medium,Medium,Highly Irrigated,57.70409348027022
KARNATAKA,Bidar,Q2,41.82135070455862,Low,Low,Sparsely Irrigated,9.69147139442378
KARNATAKA,Chamarajanagara,Q2,49.73382002402992,Low,Low,Sparsely Irrigated,14.05524819222988
KARNATAKA,Dharwad,Q1,16.12435064759988,Low,Low,Sparsely Irrigated,8.534641926946216
KARNATAKA,Gadag,Q1,10.4945192049434,Low,Low,Sparsely Irrigated,17.00353220317147
KARNATAKA,Kodagu,Q2,50.26898545543885,Low,Low,Rainfed,0.4121477694601668
KARNATAKA,Koppal,Q1,23.77446019194558,Medium,Medium,Moderately Irrigated,36.08792839754206
KARNATAKA,Raichur,Q1,37.94427079734632,Medium,Medium,Moderately Irrigated,35.18244454999324
KARNATAKA,Vijayapura,Q1,10.8486824524799,Medium,Medium,Moderately Irrigated,45.91422070469904
KARNATAKA,Vijayapura,Q1,10.8486824524799,Medium,Medium,Moderately Irrigated,27.29580691039003
KARNATAKA,Yadgir,Q2,40.8620341965884,Low,Low,Moderately Irrigated,37.18532498333617
KERALA,Ernakulam,Q2,44.347499988678,Low,Low,Sparsely Irrigated,8.08924028696056
KERALA,Kozhikode,Q1,31.5930442809494,Low,Low,Rainfed,1.849634121913903
KERALA,Malappuram,Q1,37.76636041488009,Low,Low,Sparsely Irrigated,8.98392442171244
KERALA,Palakkad,Q2,46.12509385015016,Low,Low,Sparsely Irrigated,19.01587188103239
KERALA,Pathanamthitta,Q2,52.88181596237025,Low,Low,Rainfed,2.270833883073165
KERALA,Thrissur,Q2,48.0606715582136,Low,Low,Sparsely Irrigated,22.93517408944305
KERALA,Wayanad,Q1,25.62439379945747,Low,Low,Rainfed,7.122733206239494
MADHYA PRADESH,Agar Malwa,Q2,46.70286122074167,Low,Low,Highly Irrigated,66.0919076374469
MADHYA PRADESH,Alirajpur,Q2,43.67971028370803,Low,Low,Sparsely Irrigated,17.27752385282981
MADHYA PRADESH,Anuppur,Q1,26.14394813768294,Low,Low,Rainfed,3.500137453926245
MADHYA PRADESH,Balaghat,Q2,45.83707973308982,Low,Low,Moderately Irrigated,27.71141157382369
MADHYA PRADESH,Bhopal,Q2,41.05917404709346,Low,Low,Highly Irrigated,53.0858644019001
MADHYA PRADESH,Datia,Q2,55.24917122124627,Low,Low,Highly Irrigated,71.05311990311648
MADHYA PRADESH,Dindori,Q1,37.49183765912484,Low,Low,Rainfed,4.532854137935837
MADHYA PRADESH,Mandla,Q2,42.71875855453857,Low,Low,Rainfed,5.919265420341999
MADHYA PRADESH,Niwari,Q2,44.84124857027629,Low,Low,Highly Irrigated,61.2486242362139
MADHYA PRADESH,Shahdol,Q1,36.21968263860131,Low,Low,Rainfed,2.892838935768958
MADHYA PRADESH,Sidhi,Q2,44.82682787631691,Low,Low,Moderately Irrigated,30.15589473661905
MADHYA PRADESH,Tikamgarh,Q1,38.02748574944613,Low,Low,Highly Irrigated,58.53805301176338
MADHYA PRADESH,Umaria,Q2,45.5376901317329,Low,Low,Sparsely Irrigated,15.44270966337944
MAHARASHTRA,Akola,Q2,46.1630628897699,Low,Low,Sparsely Irrigated,8.140684411
MAHARASHTRA,Aurangabad,Q1,16.63696049122536,Medium,Medium,Moderately Irrigated,25.5226925
MAHARASHTRA,Bhandara,Q1,34.5270588716289,Low,Low,Highly Irrigated,57.15460526
MAHARASHTRA,Chandrapur,Q2,41.60435017285979,Low,Low,Sparsely Irrigated,22.17628265
MAHARASHTRA,Dhule,Q1,30.14329814109536,Low,Low,Moderately Irrigated,25.23706897
MAHARASHTRA,Gadchiroli,Q1,27.44630246507897,Low,Low,Moderately Irrigated,30.81218274
MAHARASHTRA,Gondiya,Q2,46.28525426994726,Low,Low,Highly Irrigated,48.29991282
MAHARASHTRA,Jalna,Q1,23.23674229174925,Medium,Medium,Sparsely Irrigated,18.02761628
MAHARASHTRA,Nanded,Q1,25.38857193351784,Medium,Medium,Sparsely Irrigated,15.49007521
MAHARASHTRA,Nandurbar,Q1,37.46355913655538,Low,Low,Sparsely Irrigated,22.92191436
MAHARASHTRA,Nashik,Q1,36.65215259252651,Medium,Medium,Highly Irrigated,51.02066374
MAHARASHTRA,Osmanabad,Q1,15.44144452168706,Medium,Medium,,
MAHARASHTRA,Palghar,Q2,44.98012985859987,Low,Low,Rainfed,5.433673469
MAHARASHTRA,Parbhani,Q1,37.99068229660934,Medium,Medium,Moderately Irrigated,29.27874962
MAHARASHTRA,Sangli,Q1,31.1998389044612,Medium,Medium,Moderately Irrigated,29.27580894
MAHARASHTRA,Thane,Q2,47.87504199718699,Low,Low,Rainfed,5.433673469
MAHARASHTRA,Washim,Q2,46.91723662857963,Low,Low,Rainfed,5.188679245
MAHARASHTRA,Yavatmal,Q1,27.92093392019596,Medium,Medium,Rainfed,4.338153504
MANIPUR,Chandel,Q1,33.79480132738273,Low,Low,,
MANIPUR,Churachandpur,Q1,18.9485802989831,Low,Low,,
MANIPUR,Senapati,Q1,27.42717238223178,Low,Low,,
MANIPUR,Tamenglong,Q1,16.78844111387597,Low,Low,,
MANIPUR,Ukhrul,Q1,26.80798966724426,Low,Low,,
MEGHALAYA,East Garo Hills,Q1,34.37855109529434,Low,Low,Rainfed,4.831836542065155
MEGHALAYA,East Jaintia Hills,Q2,44.81766980397673,Low,Low,Rainfed,1.767742713083305
MEGHALAYA,East Khasi Hills,Q2,43.99472985538583,Low,Low,Rainfed,4.26716346331206
MEGHALAYA,North Garo Hills,Q1,32.55890213517841,Low,Low,Rainfed,5.897318694965977
MEGHALAYA,South Garo Hills,Q2,54.36341601124602,Low,Low,Rainfed,4.240355721379851
MEGHALAYA,South West Khasi Hills,Q1,34.68114904812162,Low,Low,Rainfed,1.749009751831684
MEGHALAYA,West Jaintia Hills,Q2,45.49145479363269,Low,Low,Sparsely Irrigated,8.307974633557109
MEGHALAYA,West Khasi Hills,Q1,32.28858645433081,Low,Low,Rainfed,3.298195641584955
MIZORAM,Aizawl,Q2,48.27141750684543,Low,Low,Rainfed,0.5728505437153932
MIZORAM,Champhai,Q1,29.46353207213112,Low,Low,Rainfed,0.5999080118988925
MIZORAM,Kolasib,Q1,37.55545135064139,Low,Low,Rainfed,0.5342692662792592
MIZORAM,Lawngtlai,Q2,49.56272804627037,Low,Low,Rainfed,0.5922069470430326
MIZORAM,Lunglei,Q2,40.55161239230887,Low,Low,Rainfed,0.6091217276220897
MIZORAM,Mamit,Q1,28.79038220840685,Low,Low,Rainfed,0.5837927213956814
MIZORAM,Saiha,Q1,34.45321216187744,Low,Low,Rainfed,0.5724875553991251
MIZORAM,Serchhip,Q2,39.48296087575397,Low,Low,Rainfed,0.5298212753695323
NAGALAND,Kiphire,Q2,55.33007738612586,Low,Low,Rainfed,2.542136009167901
NAGALAND,Longleng,Q2,55.38666468028246,Low,Low,Rainfed,2.715038143614927
NAGALAND,Mokokchung,Q2,56.1519804714901,Low,Low,Rainfed,4.666955821302435
ODISHA,Anugul,Q2,42.4599603820371,Low,Low,Rainfed,2.699895912187737
ODISHA,Balangir,Q1,17.22392004819313,Low,Low,Rainfed,3.438490271772415
ODISHA,Bargarh,Q1,17.663740511251,Medium,Medium,Moderately Irrigated,29.69154762588948
ODISHA,Baudh,Q1,35.0145175747772,Low,Low,Sparsely Irrigated,12.60060101550896
ODISHA,Cuttack,Q2,41.99797955855735,Low,Low,Sparsely Irrigated,15.66506542487916
ODISHA,Debagarh,Q1,15.18866902361344,Medium,Medium,Rainfed,1.748559889343473
ODISHA,Dhenkanal,Q2,39.24609594704101,Low,Low,Sparsely Irrigated,7.791017415215398
ODISHA,Gajapati,Q1,25.45113571040093,Low,Low,Sparsely Irrigated,9.106489686028919
ODISHA,Ganjam,Q1,30.71882182490299,Low,Low,Moderately Irrigated,32.37554501933649
ODISHA,Jagatsinghapur,Q1,23.31703778687,Low,Low,Moderately Irrigated,31.10178396233535
ODISHA,Jajapur,Q1,13.60660415420282,Low,Low,Sparsely Irrigated,9.468935990910664
ODISHA,Jharsuguda,Q1,35.70803374632186,Low,Low,Rainfed,2.32725174705782
ODISHA,Kalahandi,Q2,39.42816935390824,Low,Low,Sparsely Irrigated,20.74124389143609
ODISHA,Kandhamal,Q1,21.81433096927239,Low,Low,Rainfed,0.8845677680224435
ODISHA,Kendrapara,Q1,30.51313581555458,Low,Low,Sparsely Irrigated,18.53862522456526
ODISHA,Kendujhar,Q2,43.19188006288611,Low,Low,Rainfed,2.849552206624108
ODISHA,Khordha,Q2,45.69447792842162,Low,Low,Sparsely Irrigated,9.02706731752945
ODISHA,Koraput,Q2,52.9596972756404,Low,Low,Sparsely Irrigated,11.61100019364187
ODISHA,Malkangiri,Q1,24.93337213595185,Low,Low,Rainfed,0.9659497403906772
ODISHA,Mayurbhanj,Q1,34.47350519916483,Low,Low,Sparsely Irrigated,8.985143700517138
ODISHA,Nabarangapur,Q2,45.31290338316483,Low,Low,Rainfed,3.069932036443
ODISHA,Nayagarh,Q1,27.57132131267711,Low,Low,Rainfed,2.545523957989509
ODISHA,Nuapada,Q1,19.8719161983052,Low,Low,Sparsely Irrigated,8.191816237853423
ODISHA,Puri,Q1,37.25012883699998,Low,Low,Moderately Irrigated,27.92995851577048
ODISHA,Rayagada,Q1,38.10840045062169,Low,Low,Rainfed,7.24760554565939
ODISHA,Sambalpur,Q1,25.05022206907935,Low,Low,Rainfed,5.577003449765884
ODISHA,Sundargarh,Q1,15.1111650509429,Low,Low,Rainfed,2.194306565875997
PUDUCHERRY,Karaikal,Q1,25.73917241066741,Low,Low,Moderately Irrigated,34.82388208843368
PUDUCHERRY,Mahe,Q2,46.42851269050068,Low,Low,Rainfed,2.988505747126437
RAJASTHAN,Ajmer,Q2,46.46215328829878,Low,Low,Moderately Irrigated,24.92882159455608
RAJASTHAN,Banswara,Q1,34.30163779915669,Low,Low,Moderately Irrigated,35.36319698012031
RAJASTHAN,Barmer,Q1,3.504315234259281,Low,Low,Sparsely Irrigated,17.25631576846838
RAJASTHAN,Bikaner,Q1,27.18917387414028,Medium,Medium,Sparsely Irrigated,21.88818064345619
RAJASTHAN,Churu,Q1,16.66040112491446,Low,Low,Sparsely Irrigated,19.46946448692922
RAJASTHAN,Dungarpur,Q1,28.96194964981674,Low,Low,Sparsely Irrigated,16.61636511665293
RAJASTHAN,Jaisalmer,Q1,12.50695225104388,Low,Low,Rainfed,5.232225715356689
RAJASTHAN,Jalor,Q1,24.12807848562793,Low,Low,Rainfed,4.844291763883278
RAJASTHAN,Jalor,Q1,24.12807848562793,Low,Low,Moderately Irrigated,39.94109468858454
RAJASTHAN,Jalor,Q1,24.12807848562793,Low,Low,Moderately Irrigated,34.78642431428178
RAJASTHAN,Pali,Q1,32.19559127106877,Low,Low,Sparsely Irrigated,17.18878040430008
RAJASTHAN,Rajsamand,Q2,46.21118830989132,Low,Low,Sparsely Irrigated,13.13210764867354
RAJASTHAN,Sirohi,Q2,45.92389584725399,Low,Low,Sparsely Irrigated,22.33819290390716
RAJASTHAN,Udaipur,Q1,26.86419609048207,Low,Low,Sparsely Irrigated,11.14379407653011
TAMIL NADU,Ariyalur,Q2,44.87572509597069,Low,Low,Sparsely Irrigated,20.70135161687298
TAMIL NADU,Coimbatore,Q2,48.78617592529954,Low,Low,Moderately Irrigated,25.17710375548884
TAMIL NADU,Karur,Q2,48.35330971751079,Low,Low,Sparsely Irrigated,14.52632814955259
TAMIL NADU,Ramanathapuram,Q1,5.46215321684612,Low,Low,Sparsely Irrigated,16.14986416664833
TAMIL NADU,The Nilgiris,Q2,52.16889174023694,Low,Low,Rainfed,2.037841130125548
TAMIL NADU,Tiruppur,Q2,46.48030803404299,Low,Low,Moderately Irrigated,25.51317559699669
TELANGANA,Nagarkurnool,Q2,53.63499233082217,Low,Low,Moderately Irrigated,31.67473166613247
TELANGANA,Ranga Reddy,Q2,47.1414878685804,Low,Low,Sparsely Irrigated,15.92115193406567
TRIPURA,North Tripura,Q2,54.37385544967945,Low,Low,Rainfed,4.872461745571931
UTTAR PRADESH,Banda,Q2,43.8356569553588,Low,Low,Highly Irrigated,53.64745916515427
UTTAR PRADESH,Chitrakoot,Q2,43.80184063974981,Low,Low,Moderately Irrigated,24.58022388059701
UTTAR PRADESH,Hamirpur,Q2,48.10911398559435,Low,Low,Moderately Irrigated,42.84133300174086
UTTAR PRADESH,Mahoba,Q1,23.84851163313175,Low,Low,Sparsely Irrigated,21.40871501272265
UTTAR PRADESH,Sonbhadra,Q2,47.98802570098435,Low,Low,Sparsely Irrigated,12.02215785662563
UTTARAKHAND,"Almora
",Q1,37.33403703611729,Low,Low,Rainfed,0.9011876750218306
UTTARAKHAND,Bageshwar,Q1,27.57236747972837,Low,Low,Rainfed,2.124077690450308
UTTARAKHAND,Chamoli,Q2,38.3251071484284,Low,Low,Rainfed,0.1229213725867729
UTTARAKHAND,Champawat,Q2,49.03680700454159,Low,Low,Rainfed,0.5505413227569944
UTTARAKHAND,Dehradun,Q2,50.10670799608967,Low,Low,Rainfed,4.363107502120956
UTTARAKHAND,Pithoragarh,Q1,33.17869957129157,Low,Low,Rainfed,0.2711809024364767
UTTARAKHAND,Tehri Garhwal,Q2,51.53567327907357,Low,Low,Rainfed,1.27039835886282
WEST BENGAL,Darjiling,Q2,55.12271439523713,Low,Low,Rainfed,2.082860386
WEST BENGAL,Kalimpong,Q2,46.81907051611443,Low,Low,,
